ID,Poster,Comedy,Family,Crime,Drama,Mystery,Action,Adventure,Sci-Fi,Romance,News,Talk-Show,Horror,Thriller,Western,Animation,Fantasy,War,Music,Sport,Musical,Short,Game-Show,Reality-TV,Documentary,History,Biography
84971,https://m.media-amazon.com/images/M/MV5BZDc1MWZmNDUtZWY4ZS00NmM1LTg1OGYtMTI1YmQxNDA5M2IxXkEyXkFqcGdeQXVyNjExODE1MDc@.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84972,https://m.media-amazon.com/images/M/MV5BMTk2MzI5NjEyNF5BMl5BanBnXkFtZTcwMjQxNDE0MQ@@.jpg,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
84978,https://m.media-amazon.com/images/M/MV5BYjg5OGIxNTYtYzVmMy00Y2U3LThiMzAtYWFmMmM3NWE0MTE3XkEyXkFqcGdeQXVyNjExODE1MDc@.jpg,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84980,https://m.media-amazon.com/images/M/MV5BMTkxMTYzMjczN15BMl5BanBnXkFtZTcwOTIyMDcyMQ@@.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
84987,https://m.media-amazon.com/images/M/MV5BMTkxNTY0NTU4MV5BMl5BanBnXkFtZTcwNzM5MzM2MQ@@.jpg,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84988,https://m.media-amazon.com/images/M/MV5BNDY5OTA1OTkxNV5BMl5BanBnXkFtZTYwMTI1NzU5.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84996,https://m.media-amazon.com/images/M/MV5BZmFiYjM0YTAtOWI3Ny00NTRmLThjMWYtODM3YTliMGVkM2U1XkEyXkFqcGdeQXVyMTA4NDI1NTQx.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
85011,https://m.media-amazon.com/images/M/MV5BOWM0MjNkMjEtY2IyNi00ODdmLTk0ODctNjY3YTQzN2Y3N2ZiXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
85017,https://m.media-amazon.com/images/M/MV5BYzJlNDVjZDktNTQ1ZC00ZjZjLWI5NjctZjRkZmE5MDQ0OTY4XkEyXkFqcGdeQXVyMDY4MzkyNw@@.jpg,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
85029,https://m.media-amazon.com/images/M/MV5BMTQ5MTczNDczM15BMl5BanBnXkFtZTcwMjgxMTMzMQ@@.jpg,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85031,https://m.media-amazon.com/images/M/MV5BMjA1NjA5Njc3NF5BMl5BanBnXkFtZTcwODM1Mjg4NA@@.jpg,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
85032,https://m.media-amazon.com/images/M/MV5BYTNlOWNiNWMtMjQ4NS00NThhLWI0N2MtNWU1YzY4OWFlYmFmXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85033,https://m.media-amazon.com/images/M/MV5BMTc1MWExYmYtMDI3Yy00ZmIxLTg4OTMtODIzZjRjOGExMGY2XkEyXkFqcGdeQXVyMTA3MzQ4MTg5.jpg,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
85050,https://m.media-amazon.com/images/M/MV5BZjEwNzNhMGMtMWIxZC00YTZkLWEyM2UtOGI5NDUyNDBiZjQ1XkEyXkFqcGdeQXVyNzA5NTY3MTY@.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85051,https://m.media-amazon.com/images/M/MV5BNjVmOGJiYzAtMzViMy00ZmU5LTliMzctNWI4MjFlZjlhMzRlXkEyXkFqcGdeQXVyNjExODE1MDc@.jpg,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
85075,https://m.media-amazon.com/images/M/MV5BZDNkZjMyMTEtM2U2Mi00OTkwLWFjMjItY2Q3ZjllMjUyYzlhXkEyXkFqcGdeQXVyMTYzMDM0NTU@.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85088,https://m.media-amazon.com/images/M/MV5BNTQwODc2ODA3N15BMl5BanBnXkFtZTgwNDUyMzkwMzE@.jpg,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85096,https://m.media-amazon.com/images/M/MV5BYjQ3ZDI5MTgtYWQwMy00M2Y5LTgwOTQtN2Y0MzllZWYyYzljXkEyXkFqcGdeQXVyNTE1NjY5Mg@@.jpg,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
85109,https://m.media-amazon.com/images/M/MV5BNzkxMzY4Nzk2N15BMl5BanBnXkFtZTgwNTE3MzkwMzE@.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86659,https://m.media-amazon.com/images/M/MV5BNDNhNjlkYjYtMzYwNi00MTM2LTlkZTAtOTZiZDEwMzQ1OWM1XkEyXkFqcGdeQXVyNTg4MDc2NTQ@.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
86661,https://m.media-amazon.com/images/M/MV5BOTU0ODg2ODMtZDQ0OS00N2MzLWIwYWUtZDQ2N2E2ZTZiNzI1XkEyXkFqcGdeQXVyNjc3MjQzNTI@.jpg,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86662,https://m.media-amazon.com/images/M/MV5BODYyY2EwNTYtMmY3Mi00MWRkLWJlYjEtNmJhMmIzNDU0ZGE4XkEyXkFqcGdeQXVyNjExODE1MDc@.jpg,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86665,https://m.media-amazon.com/images/M/MV5BZjFkMjNmYTAtZDIzMy00ZDVlLWEwZDctOWNjODg1YjdlNTRhXkEyXkFqcGdeQXVyMzk5OTkyNDE@.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86671,https://m.media-amazon.com/images/M/MV5BMTIzNDU0MzMxN15BMl5BanBnXkFtZTcwNTA1MDQzMQ@@.jpg,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
86681,https://m.media-amazon.com/images/M/MV5BMTM4ODYwNDY3NF5BMl5BanBnXkFtZTcwMjYxNjEzMQ@@.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86687,https://m.media-amazon.com/images/M/MV5BMzA3NDIwMjU3Nl5BMl5BanBnXkFtZTcwMTcxODgyMQ@@.jpg,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86708,https://m.media-amazon.com/images/M/MV5BNWEyNWJhNjYtZmZmMS00ZDZkLWIwMTUtZTNlN2QzNjdkNjY1XkEyXkFqcGdeQXVyNjc4NTExMTk@.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86719,https://m.media-amazon.com/images/M/MV5BNTE3ODc0ZWUtNWU5Ni00YzA2LWExMDktNTIyMTQ3YmIwNjM5XkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
86730,https://m.media-amazon.com/images/M/MV5BMTM4ODM5NTMzOF5BMl5BanBnXkFtZTcwMTU1NDAzMQ@@.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
86734,https://m.media-amazon.com/images/M/MV5BMTcxMjE2NjU2MF5BMl5BanBnXkFtZTcwNjExNjczMQ@@.jpg,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
86742,https://m.media-amazon.com/images/M/MV5BMTQ1ODE5OTAwMl5BMl5BanBnXkFtZTcwNjkxMTMzMQ@@.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86756,https://m.media-amazon.com/images/M/MV5BYWExOTMzM2ItMzYzYy00ZjdlLWI0MDUtNTg4ODdhMzRlNjg3XkEyXkFqcGdeQXVyNjQ5MjgyNA@@.jpg,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86759,https://m.media-amazon.com/images/M/MV5BMTlmMjJhNDctODg1NS00MzU1LTg3YzEtZGY2ZjYzOGE5OWZmXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
86760,https://m.media-amazon.com/images/M/MV5BZGM0ZWI2NzYtNjBlZi00NGMzLThhZTUtMzM2M2E4YzViODQ5XkEyXkFqcGdeQXVyNjExODE1MDc@.jpg,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
86764,https://m.media-amazon.com/images/M/MV5BNTA4ZjI2MzQtYzA3Mi00ZmI0LTg0OWEtMmU4ZTIxYWUyOTYzXkEyXkFqcGdeQXVyODk1MjAxNzQ@.jpg,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
86765,https://m.media-amazon.com/images/M/MV5BOWQ1YjAyNzItYzkzYS00MDFlLTlmNWYtYjYyZWU1YjdiZDMzXkEyXkFqcGdeQXVyMTYzMDM0NTU@.jpg,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86767,https://m.media-amazon.com/images/M/MV5BZjU0MzBkYjEtOGZiYi00NDhjLTk3MjgtNzU4YTQwNmE5MzI5XkEyXkFqcGdeQXVyMjM5NDQzNTk@.jpg,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
86770,https://m.media-amazon.com/images/M/MV5BMTYxNTY1MDcyN15BMl5BanBnXkFtZTcwNzU2NzI3NA@@.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86779,https://m.media-amazon.com/images/M/MV5BMjFiMzg0ZDYtZWRmZi00NjlkLWI3MmEtYTE5YTFkMmU1YzE0XkEyXkFqcGdeQXVyNTI4NzA1OTk@.jpg,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
86787,https://m.media-amazon.com/images/M/MV5BMzFjZjBiNDYtYjNkYy00ZmI4LWIwN2ItMjliMDFmMzE5ODcwXkEyXkFqcGdeQXVyNTE1NjY5Mg@@.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86789,https://m.media-amazon.com/images/M/MV5BMTcyMzMxMDA1N15BMl5BanBnXkFtZTcwNDEyMTYzMQ@@.jpg,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
86791,https://m.media-amazon.com/images/M/MV5BMTMxNTgwNTUzNF5BMl5BanBnXkFtZTcwODI1Mjg4NA@@.jpg,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
86793,https://m.media-amazon.com/images/M/MV5BMWIxNGExMDEtOGU1My00YjVkLTkzN2ItYmIzYWNiYjNhMDAzXkEyXkFqcGdeQXVyNjExODE1MDc@.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86802,https://m.media-amazon.com/images/M/MV5BNGY3OTcxMjQtMTg5Mi00MjcyLWJhNTEtOTUwOTdhMGFiMzE5XkEyXkFqcGdeQXVyNTE1NjY5Mg@@.jpg,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
86807,https://m.media-amazon.com/images/M/MV5BMjAzMzBlYzMtOGJmYi00NTFkLThjNTQtM2M3N2ZkNWQwODk1XkEyXkFqcGdeQXVyNjc4NTExMTk@.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86814,https://m.media-amazon.com/images/M/MV5BMjIwMzc4ODc5Nl5BMl5BanBnXkFtZTcwMDcxOTYwMg@@.jpg,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
86815,https://m.media-amazon.com/images/M/MV5BOWE4ZGI1YmEtNTNjYS00M2M0LTkwZDAtM2FmZjE1YTI0M2UxXkEyXkFqcGdeQXVyNTE1NjY5Mg@@.jpg,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
86817,https://m.media-amazon.com/images/M/MV5BYjZkN2E5MDMtM2U1ZS00MGE2LTg1NzktYzZhYmVkNmJkYTk2XkEyXkFqcGdeQXVyNjExODE1MDc@.jpg,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
86818,https://m.media-amazon.com/images/M/MV5BMTkxODI5MzA2MF5BMl5BanBnXkFtZTcwOTU4MDEyMQ@@.jpg,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86822,https://m.media-amazon.com/images/M/MV5BMjE5NDU4NzMwMF5BMl5BanBnXkFtZTgwOTM3NDI1MDE@.jpg,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
86824,https://m.media-amazon.com/images/M/MV5BZDUyNGFiM2QtMzFkMC00YjhjLTk3NjktYmMwZDY1Njg2OTZjXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
86827,https://m.media-amazon.com/images/M/MV5BNGQ1YmI0MjktYWJhMC00ZWFkLThhNmYtN2EyZDliYTEzOTlmXkEyXkFqcGdeQXVyMTkxODQ4MDg@.jpg,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86831,https://m.media-amazon.com/images/M/MV5BZDAyOTQ5YWUtNjNiZS00NmJiLTljNDItMzU2YWNjMjk4MTVjXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88109,https://m.media-amazon.com/images/M/MV5BNjI2MWJhZDctZTZjYy00ZmYzLWFiMzMtNzI3Mzk5ZTUzNDc0XkEyXkFqcGdeQXVyNzMwOTY2NTI@.jpg,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
88470,https://m.media-amazon.com/images/M/MV5BMjA4MzUxMDM3Ml5BMl5BanBnXkFtZTcwMDA1MTcyMQ@@.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88475,https://m.media-amazon.com/images/M/MV5BODBiZDFmODUtMTZiYy00YmU0LTk0Y2YtMjM4ZjVmMTk3NzZhXkEyXkFqcGdeQXVyNjc4NTExMTk@.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88476,https://m.media-amazon.com/images/M/MV5BYTk0MDI5NWYtMWU3Mi00MDQ0LWI5NGItMzAwOTgyZTBiNmU5XkEyXkFqcGdeQXVyNjExODE1MDc@.jpg,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
88478,https://m.media-amazon.com/images/M/MV5BYzBkMTEzZDktYmQyMS00ZDE5LWI5MWUtMGEwYzQ3ZjJhYjMxXkEyXkFqcGdeQXVyMjIzMTQ5NjE@.jpg,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
88484,https://m.media-amazon.com/images/M/MV5BMTI4NDc1NDg0N15BMl5BanBnXkFtZTYwNjk0MTc5.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88491,https://m.media-amazon.com/images/M/MV5BMDEwNTAwNjMtNTgwZC00Y2RjLTliOTYtZWI4NGNlNjI4ZTVjXkEyXkFqcGdeQXVyMTA0MTM5NjI2.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
88496,https://m.media-amazon.com/images/M/MV5BOTUzOTg5NDU2MV5BMl5BanBnXkFtZTgwMjEzNjY1NzE@.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88500,https://m.media-amazon.com/images/M/MV5BNGM2Nzg5ZjItNWI0YS00YjkzLTljZDAtYjU2MDU2YTkyNzJkXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
88503,https://m.media-amazon.com/images/M/MV5BODk3ODA5Mjk4Ml5BMl5BanBnXkFtZTcwMjU3MzEyMQ@@.jpg,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88509,https://m.media-amazon.com/images/M/MV5BMjRlYTYyMDUtOGY5MC00MmFiLTljOTMtM2QzOWZjMWViN2FiL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
88510,https://m.media-amazon.com/images/M/MV5BNTVkMDQ3ZTAtYzI0NC00MTk0LWFiMzUtMmZhY2E1NjE1Mjk0XkEyXkFqcGdeQXVyNjc5NjEzNA@@.jpg,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
88512,https://m.media-amazon.com/images/M/MV5BNTQ3MjA0OTQtZWJiMi00NWM2LWE0YjEtYTVmODUyNTk1NzBjXkEyXkFqcGdeQXVyNjg0NTcxMTg@.jpg,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88513,https://m.media-amazon.com/images/M/MV5BMjAzMzAyODMxMF5BMl5BanBnXkFtZTcwNjcyMjE2MQ@@.jpg,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
88515,https://m.media-amazon.com/images/M/MV5BMmNkNDkxOTMtYmEwMy00YTk5LTg5NTctNTIxNjY0ZTc5YjY3XkEyXkFqcGdeQXVyMjg5NDMwMQ@@.jpg,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
88526,https://m.media-amazon.com/images/M/MV5BNDgyZDYwZTQtNzhmMS00MmU5LTgyYzEtNzAwZDNlZjkxZGMxXkEyXkFqcGdeQXVyNTE1NjY5Mg@@.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88527,https://m.media-amazon.com/images/M/MV5BYjhiNDNkNTAtNTE4Yi00YWQ0LTlhMzItMThiYjNjMmFkZWIxXkEyXkFqcGdeQXVyMjExMjk0ODk@.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88528,https://m.media-amazon.com/images/M/MV5BZjMxZTI5OTUtNGZjOS00NmE4LTgwMTEtZGY4OWM4N2RmOTFlXkEyXkFqcGdeQXVyNjY0NzU4Nzc@.jpg,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
88550,https://m.media-amazon.com/images/M/MV5BNzlmOWNiOWYtN2NhMC00OGJkLWEzY2UtYjIwZWJmNThhZTE2XkEyXkFqcGdeQXVyODg3NDc1OTE@.jpg,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88559,https://m.media-amazon.com/images/M/MV5BZTI2YTlhMWMtNWY1Mi00NGQ3LWFkMjEtZjI3NmUzYjI1NWFmXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88563,https://m.media-amazon.com/images/M/MV5BMjFhYzc4MTItYWNjNi00NzhjLThlZTEtZmU5Mzg5MWE3YjM1XkEyXkFqcGdeQXVyNjExODE1MDc@.jpg,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
88568,https://m.media-amazon.com/images/M/MV5BYzUzNWYyNTMtYTZiNi00YWVhLThlNWItNzIxY2QzNDg1NDI0XkEyXkFqcGdeQXVyNjExODE1MDc@.jpg,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88571,https://m.media-amazon.com/images/M/MV5BOGYyMGVmMmMtOTVkMC00YzEzLTkzMDktYjc3MTJkYTkzM2RmXkEyXkFqcGdeQXVyNjExODE1MDc@.jpg,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88576,https://m.media-amazon.com/images/M/MV5BYWY5MmNmZmQtYjJiYi00OWJjLWE3NjItMDFiMDBmNzM2MjEzXkEyXkFqcGdeQXVyMjExMjk0ODk@.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88591,https://m.media-amazon.com/images/M/MV5BZTdkOGU3NDItYmNlMy00M2YwLWJkYjYtYmE3ZTU2NzQwMGZlXkEyXkFqcGdeQXVyMTA3OTEyODI1.jpg,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
88595,https://m.media-amazon.com/images/M/MV5BMTkwNDA0NjAxN15BMl5BanBnXkFtZTgwMDU5MjAxMzE@.jpg,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
88610,https://m.media-amazon.com/images/M/MV5BYThhMDE0NjEtZjA5NS00YjlkLWI0ZWEtOTViMmZhOGNjMGU5XkEyXkFqcGdeQXVyNTU2NDQ3NjU@.jpg,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88612,https://m.media-amazon.com/images/M/MV5BZDgwMzE3MjItNjYwZC00OGU3LWI3OTUtZTUyYzAxNTIwOGVmXkEyXkFqcGdeQXVyNjExODE1MDc@.jpg,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
88618,https://m.media-amazon.com/images/M/MV5BMTU2MzQ1MDEzMF5BMl5BanBnXkFtZTcwMzUyMTkxMQ@@.jpg,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88621,https://m.media-amazon.com/images/M/MV5BZjAwMzM4YTUtNTc1Yi00MjRlLWI0YTUtMzZhN2Q4NGUyNjU4XkEyXkFqcGdeQXVyMTk0MjQ3Nzk@.jpg,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88631,https://m.media-amazon.com/images/M/MV5BMjJhNjMzNzYtMzIwYy00OGQ5LWE0NWMtNWJkNWE3NmMwNDJkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDUxNjc5NjY@.jpg,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
88634,https://m.media-amazon.com/images/M/MV5BOTc4YjU0ZDktNzE2Ny00MDdmLWIwZDQtMzU2NzhmODA4YmMwXkEyXkFqcGdeQXVyNjExODE1MDc@.jpg,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
88640,https://m.media-amazon.com/images/M/MV5BMjA5Njg3Mjk2OV5BMl5BanBnXkFtZTcwNjk2Mjc0MQ@@.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90390,https://m.media-amazon.com/images/M/MV5BYmRhNzk2YWUtNWIxNC00YWM3LWI5ODEtN2IwOGQzYWEwMWJjXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90395,https://m.media-amazon.com/images/M/MV5BOTY0YjRmM2UtNDg4MC00ODJiLWJhMjEtZjMzYjY5M2RmYjdiXkEyXkFqcGdeQXVyNjUyNzUxNzM@.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90399,https://m.media-amazon.com/images/M/MV5BZjE0YmFmZTMtYjNlMi00MDNkLThjM2UtY2UxZmY2MWY5YTQ3XkEyXkFqcGdeQXVyMTk0MjQ3Nzk@.jpg,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90402,https://m.media-amazon.com/images/M/MV5BNDVmZmMyNjUtMWIzZi00YjE4LWI3NTEtYTliNmY4MmE5MDg0XkEyXkFqcGdeQXVyNjc4NTExMTk@.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90405,https://m.media-amazon.com/images/M/MV5BN2I3MDg4M2YtNDhjNS00ZjFjLTk5ODUtNWJlOWM0MjZjMjIyXkEyXkFqcGdeQXVyMTA0MTM5NjI2.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
90410,https://m.media-amazon.com/images/M/MV5BMTIzNzY1OTYwMl5BMl5BanBnXkFtZTcwMTc2MTEzMQ@@.jpg,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90417,https://m.media-amazon.com/images/M/MV5BNWQyMWIxZTgtNmY1Ni00NmFhLTlkMjUtZGZiNWFjZmZjYWYwXkEyXkFqcGdeQXVyMjczOTU2NTI@.jpg,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90418,https://m.media-amazon.com/images/M/MV5BMTYxMDcyNDkxMF5BMl5BanBnXkFtZTcwNjQwNDI0Mg@@.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90436,https://m.media-amazon.com/images/M/MV5BYTA2MzU4ODUtYmEyMC00ODM3LWI1YzgtNGFhZDI1MzBmODIxXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
